ChoiceID,RespondentID,Referendum,HUC8BCG,HUC4BCG_base,HUC4BCG_scenario1,HUC4BCG_scenario2,MediumBCG_base,MediumBCG_scenario1,MediumBCG_scenario2,HUC4BCG_base_NL,HUC4BCG_scenario2_NL,MediumBCG_base_NL,MediumBCG_scenario2_NL,Cost_0,Cost_1,WQ_HUC8_0,WQ_HUC8_1,WQ_HUC4_0,WQ_HUC4_1,WQ_Medium_0,WQ_Medium_1,WQ_Large_0,WQ_Large_1,WQ_HUC4_NL_0,WQ_HUC4_NL_1,WQ_Medium_NL_0,WQ_Medium_NL_1,ASC_PercentInstate_0,ASC_PercentInstate_1,ASC_PercentInstate_NL_0,ASC_PercentInstate_NL_1,choice,ASC_0,ASC_1
359,20,19,4,3.58,2,2.93,3.87,2,2.98,3,3,3.1,2.96,0,200,0,0,0,0,0,0,0,0,0,0,3.1,2.96,0,0,0,0,0,0,1
360,20,20,4,3.58,2,2.93,3.87,2,2.98,3,3,3.1,2.96,0,75,0,0,0,0,0,0,0,0,0,0,3.1,2.28,0,0,0,0,0,0,1
361,21,1,3,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,5,3,2,3.96,2.96,0,0,0,0,0,0,0,0,0,62.063095,0,0,0,0,1
363,21,3,3,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,150,3,3,3.96,3,0,0,0,0,0,0,0,0,0,62.063095,0,0,0,0,1
365,21,5,3,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,400,3,2,0,0,3.87,2.87,0,0,0,0,0,0,0,62.063095,0,0,0,0,1
367,21,7,3,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,50,3,3,0,0,3.87,2.98,0,0,0,0,0,0,0,62.063095,0,0,1,0,1
369,21,9,3,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,400,3,2,0,0,0,0,3.52,2.52,0,0,0,0,0,62.063095,0,0,0,0,1
371,21,11,3,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,5,3,3,0,0,0,0,3.52,2.94,0,0,0,0,0,62.063095,0,0,1,0,1
373,21,13,3,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,50,0,0,0,0,0,0,0,0,4.53,3.53,0,0,0,0,0,0,0,0,1
375,21,15,3,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,200,0,0,0,0,0,0,0,0,4.53,3,0,0,0,0,0,0,0,0,1
377,21,17,3,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,100,0,0,0,0,0,0,0,0,0,0,3.99,2.99,0,0,0,0,0,0,1
379,21,19,3,3.96,2,3,3.87,2,2.98,4.53,3,3.99,3,0,50,0,0,0,0,0,0,0,0,0,0,3.99,3,0,0,0,0,0,0,1
381,22,1,4,3.96,2,3,3.87,2,2.98,2.93,2.75,3.21,2.85,0,10,4,3,3.96,2.96,0,0,0,0,0,0,0,0,0,9.705651,0,0,1,0,1
382,22,2,4,3.96,2,3,3.87,2,2.98,2.93,2.75,3.21,2.85,0,75,4,2,3.96,2,0,0,0,0,0,0,0,0,0,9.705651,0,0,1,0,1
385,22,5,4,3.96,2,3,3.87,2,2.98,2.93,2.75,3.21,2.85,0,5,4,3,0,0,3.87,2.87,0,0,0,0,0,0,0,9.705651,0,0,1,0,1
386,22,6,4,3.96,2,3,3.87,2,2.98,2.93,2.75,3.21,2.85,0,150,4,2,0,0,3.87,2,0,0,0,0,0,0,0,9.705651,0,0,1,0,1
389,22,9,4,3.96,2,3,3.87,2,2.98,2.93,2.75,3.21,2.85,0,100,4,3,0,0,0,0,3.52,2.52,0,0,0,0,0,9.705651,0,0,1,0,1
390,22,10,4,3.96,2,3,3.87,2,2.98,2.93,2.75,3.21,2.85,0,150,4,2,0,0,0,0,3.52,2,0,0,0,0,0,9.705651,0,0,1,0,1
393,22,13,4,3.96,2,3,3.87,2,2.98,2.93,2.75,3.21,2.85,0,200,0,0,0,0,0,0,0,0,2.93,1.93,0,0,0,0,0,0,0,0,1
394,22,14,4,3.96,2,3,3.87,2,2.98,2.93,2.75,3.21,2.85,0,150,0,0,0,0,0,0,0,0,2.93,2,0,0,0,0,0,0,1,0,1
397,22,17,4,3.96,2,3,3.87,2,2.98,2.93,2.75,3.21,2.85,0,75,0,0,0,0,0,0,0,0,0,0,3.21,2.21,0,0,0,0,0,0,1
398,22,18,4,3.96,2,3,3.87,2,2.98,2.93,2.75,3.21,2.85,0,400,0,0,0,0,0,0,0,0,0,0,3.21,2,0,0,0,0,0,0,1
405,23,5,3,3.09,2,3,3.22,2,2.94,3.77,3,3.21,2.85,0,150,3,2,0,0,3.22,2.22,0,0,0,0,0,0,0,86.675,0,0,1,0,1
406,23,6,3,3.09,2,3,3.22,2,2.94,3.77,3,3.21,2.85,0,200,3,2,0,0,3.22,2,0,0,0,0,0,0,0,86.675,0,0,1,0,1
407,23,7,3,3.09,2,3,3.22,2,2.94,3.77,3,3.21,2.85,0,35,3,3,0,0,3.22,2.94,0,0,0,0,0,0,0,86.675,0,0,0,0,1
408,23,8,3,3.09,2,3,3.22,2,2.94,3.77,3,3.21,2.85,0,400,3,2,0,0,3.22,2.56,0,0,0,0,0,0,0,86.675,0,0,0,0,1
417,23,17,3,3.09,2,3,3.22,2,2.94,3.77,3,3.21,2.85,0,20,0,0,0,0,0,0,0,0,0,0,3.21,2.21,0,0,0,0,1,0,1
418,23,18,3,3.09,2,3,3.22,2,2.94,3.77,3,3.21,2.85,0,400,0,0,0,0,0,0,0,0,0,0,3.21,2,0,0,0,0,1,0,1
419,23,19,3,3.09,2,3,3.22,2,2.94,3.77,3,3.21,2.85,0,35,0,0,0,0,0,0,0,0,0,0,3.21,2.85,0,0,0,0,1,0,1
420,23,20,3,3.09,2,3,3.22,2,2.94,3.77,3,3.21,2.85,0,400,0,0,0,0,0,0,0,0,0,0,3.21,2.72,0,0,0,0,0,0,1
422,24,2,5,4.53,2,3,3.99,2,3,3.15,2.82,3.63,2.92,0,75,5,2,4.53,2,0,0,0,0,0,0,0,0,0,88.04936,0,0,1,0,1
426,24,6,5,4.53,2,3,3.99,2,3,3.15,2.82,3.63,2.92,0,50,5,2,0,0,3.99,2,0,0,0,0,0,0,0,88.04936,0,0,1,0,1
428,24,8,5,4.53,2,3,3.99,2,3,3.15,2.82,3.63,2.92,0,50,5,5,0,0,3.99,3.72,0,0,0,0,0,0,0,88.04936,0,0,1,0,1
430,24,10,5,4.53,2,3,3.99,2,3,3.15,2.82,3.63,2.92,0,5,5,2,0,0,0,0,3.52,2,0,0,0,0,0,88.04936,0,0,1,0,1
432,24,12,5,4.53,2,3,3.99,2,3,3.15,2.82,3.63,2.92,0,150,5,5,0,0,0,0,3.52,3.11,0,0,0,0,0,88.04936,0,0,0,0,1
434,24,14,5,4.53,2,3,3.99,2,3,3.15,2.82,3.63,2.92,0,75,0,0,0,0,0,0,0,0,3.15,2,0,0,0,0,0,0,0,0,1
436,24,16,5,4.53,2,3,3.99,2,3,3.15,2.82,3.63,2.92,0,50,0,0,0,0,0,0,0,0,3.15,2.66,0,0,0,0,0,0,1,0,1
438,24,18,5,4.53,2,3,3.99,2,3,3.15,2.82,3.63,2.92,0,200,0,0,0,0,0,0,0,0,0,0,3.63,2,0,0,0,0,0,0,1
440,24,20,5,4.53,2,3,3.99,2,3,3.15,2.82,3.63,2.92,0,20,0,0,0,0,0,0,0,0,0,0,3.63,3.42,0,0,0,0,1,0,1
441,25,1,4,3.55,2,3,3.31,2,3,3.45,3,3.1,2.96,0,35,4,3,3.55,2.55,0,0,0,0,0,0,0,0,0,54.841106,0,0,1,0,1
442,25,2,4,3.55,2,3,3.31,2,3,3.45,3,3.1,2.96,0,35,4,2,3.55,2,0,0,0,0,0,0,0,0,0,54.841106,0,0,1,0,1
443,25,3,4,3.55,2,3,3.31,2,3,3.45,3,3.1,2.96,0,5,4,3,3.55,3,0,0,0,0,0,0,0,0,0,54.841106,0,0,1,0,1
444,25,4,4,3.55,2,3,3.31,2,3,3.45,3,3.1,2.96,0,50,4,4,3.55,3.11,0,0,0,0,0,0,0,0,0,54.841106,0,0,1,0,1
457,25,17,4,3.55,2,3,3.31,2,3,3.45,3,3.1,2.96,0,150,0,0,0,0,0,0,0,0,0,0,3.1,2.1,0,0,0,0,0,0,1
458,25,18,4,3.55,2,3,3.31,2,3,3.45,3,3.1,2.96,0,100,0,0,0,0,0,0,0,0,0,0,3.1,2,0,0,0,0,0,0,1
459,25,19,4,3.55,2,3,3.31,2,3,3.45,3,3.1,2.96,0,75,0,0,0,0,0,0,0,0,0,0,3.1,2.96,0,0,0,0,0,0,1
460,25,20,4,3.55,2,3,3.31,2,3,3.45,3,3.1,2.96,0,200,0,0,0,0,0,0,0,0,0,0,3.1,2.28,0,0,0,0,0,0,1
463,26,3,2,2.82,2,2.63,3.13,2,2.86,2.93,2.75,3.21,2.85,0,100,2,2,2.82,2.63,0,0,0,0,0,0,0,0,0,25.05026,0,0,1,0,1
464,26,4,2,2.82,2,2.63,3.13,2,2.86,2.93,2.75,3.21,2.85,0,400,2,2,2.82,2.38,0,0,0,0,0,0,0,0,0,25.05026,0,0,0,0,1
467,26,7,2,2.82,2,2.63,3.13,2,2.86,2.93,2.75,3.21,2.85,0,20,2,2,0,0,3.13,2.86,0,0,0,0,0,0,0,25.05026,0,0,1,0,1
468,26,8,2,2.82,2,2.63,3.13,2,2.86,2.93,2.75,3.21,2.85,0,5,2,2,0,0,3.13,2.53,0,0,0,0,0,0,0,25.05026,0,0,1,0,1
471,26,11,2,2.82,2,2.63,3.13,2,2.86,2.93,2.75,3.21,2.85,0,20,2,2,0,0,0,0,3.52,2.94,0,0,0,0,0,25.05026,0,0,1,0,1
472,26,12,2,2.82,2,2.63,3.13,2,2.86,2.93,2.75,3.21,2.85,0,400,2,2,0,0,0,0,3.52,3.11,0,0,0,0,0,25.05026,0,0,0,0,1
475,26,15,2,2.82,2,2.63,3.13,2,2.86,2.93,2.75,3.21,2.85,0,20,0,0,0,0,0,0,0,0,2.93,2.75,0,0,0,0,0,18.11591,1,0,1
476,26,16,2,2.82,2,2.63,3.13,2,2.86,2.93,2.75,3.21,2.85,0,10,0,0,0,0,0,0,0,0,2.93,2.36,0,0,0,0,0,18.11591,1,0,1
479,26,19,2,2.82,2,2.63,3.13,2,2.86,2.93,2.75,3.21,2.85,0,200,0,0,0,0,0,0,0,0,0,0,3.21,2.85,0,0,0,18.11591,0,0,1
480,26,20,2,2.82,2,2.63,3.13,2,2.86,2.93,2.75,3.21,2.85,0,75,0,0,0,0,0,0,0,0,0,0,3.21,2.72,0,0,0,18.11591,1,0,1
493,27,13,3,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,5,0,0,0,0,0,0,0,0,3.13,2.13,0,0,0,0,0,0,1,0,1
494,27,14,3,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,100,0,0,0,0,0,0,0,0,3.13,2,0,0,0,0,0,0,1,0,1
495,27,15,3,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,5,0,0,0,0,0,0,0,0,3.13,3,0,0,0,0,0,0,1,0,1
496,27,16,3,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,150,0,0,0,0,0,0,0,0,3.13,2.26,0,0,0,0,0,0,0,0,1
497,27,17,3,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,35,0,0,0,0,0,0,0,0,0,0,3.99,2.99,0,0,0,0,1,0,1
498,27,18,3,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,200,0,0,0,0,0,0,0,0,0,0,3.99,2,0,0,0,0,0,0,1
499,27,19,3,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,5,0,0,0,0,0,0,0,0,0,0,3.99,3,0,0,0,0,1,0,1
500,27,20,3,3.21,2,3,3.13,2,2.86,3.13,3,3.99,3,0,10,0,0,0,0,0,0,0,0,0,0,3.99,3.72,0,0,0,0,1,0,1
501,28,1,3,3,2,3,3.1,2,2.96,3.13,3,3.99,3,0,150,3,2,3,2,0,0,0,0,0,0,0,0,0,99.99991,0,0,1,0,1
502,28,2,3,3,2,3,3.1,2,2.96,3.13,3,3.99,3,0,200,3,2,3,2,0,0,0,0,0,0,0,0,0,99.99991,0,0,1,0,1
504,28,4,3,3,2,3,3.1,2,2.96,3.13,3,3.99,3,0,5,3,2,3,2,0,0,0,0,0,0,0,0,0,99.99991,0,0,1,0,1
513,28,13,3,3,2,3,3.1,2,2.96,3.13,3,3.99,3,0,100,0,0,0,0,0,0,0,0,3.13,2.13,0,0,0,0,0,0,0,0,1
514,28,14,3,3,2,3,3.1,2,2.96,3.13,3,3.99,3,0,400,0,0,0,0,0,0,0,0,3.13,2,0,0,0,0,0,0,0,0,1
515,28,15,3,3,2,3,3.1,2,2.96,3.13,3,3.99,3,0,5,0,0,0,0,0,0,0,0,3.13,3,0,0,0,0,0,0,0,0,1
516,28,16,3,3,2,3,3.1,2,2.96,3.13,3,3.99,3,0,35,0,0,0,0,0,0,0,0,3.13,2.26,0,0,0,0,0,0,0,0,1
521,29,1,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,100,3,2,3,2,0,0,0,0,0,0,0,0,0,26.581074,0,0,1,0,1
522,29,2,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,400,3,2,3,2,0,0,0,0,0,0,0,0,0,26.581074,0,0,1,0,1
525,29,5,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,200,3,2,0,0,3.1,2.1,0,0,0,0,0,0,0,26.581074,0,0,1,0,1
526,29,6,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,10,3,2,0,0,3.1,2,0,0,0,0,0,0,0,26.581074,0,0,1,0,1
529,29,9,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,5,3,2,0,0,0,0,3.52,2.52,0,0,0,0,0,26.581074,0,0,1,0,1
530,29,10,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,5,3,2,0,0,0,0,3.52,2,0,0,0,0,0,26.581074,0,0,0,0,1
533,29,13,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,400,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,1
534,29,14,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,50,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,1
537,29,17,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,100,0,0,0,0,0,0,0,0,0,0,3.31,2.31,0,0,0,0,1,0,1
538,29,18,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,100,0,0,0,0,0,0,0,0,0,0,3.31,2,0,0,0,0,0,0,1
541,30,1,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,400,4,3,3.96,2.96,0,0,0,0,0,0,0,0,0,62.063095,0,0,1,0,1
542,30,2,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,100,4,2,3.96,2,0,0,0,0,0,0,0,0,0,62.063095,0,0,1,0,1
543,30,3,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,20,4,3,3.96,3,0,0,0,0,0,0,0,0,0,62.063095,0,0,0,0,1
544,30,4,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,100,4,4,3.96,3.86,0,0,0,0,0,0,0,0,0,62.063095,0,0,1,0,1
557,30,17,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,10,0,0,0,0,0,0,0,0,0,0,3.99,2.99,0,0,0,0,0,0,1
558,30,18,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,35,0,0,0,0,0,0,0,0,0,0,3.99,2,0,0,0,0,1,0,1
559,30,19,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,10,0,0,0,0,0,0,0,0,0,0,3.99,3,0,0,0,0,1,0,1
560,30,20,4,3.96,2,3,3.87,2,2.98,3.13,3,3.99,3,0,50,0,0,0,0,0,0,0,0,0,0,3.99,3.72,0,0,0,0,0,0,1
565,31,5,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,150,3,2,0,0,3.1,2.1,0,0,0,0,0,0,0,26.581074,0,0,1,0,1
566,31,6,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,35,3,2,0,0,3.1,2,0,0,0,0,0,0,0,26.581074,0,0,1,0,1
567,31,7,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,10,3,3,0,0,3.1,2.96,0,0,0,0,0,0,0,26.581074,0,0,0,0,1
568,31,8,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,35,3,2,0,0,3.1,2.28,0,0,0,0,0,0,0,26.581074,0,0,1,0,1
573,31,13,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,75,0,0,0,0,0,0,0,0,3.77,2.77,0,0,0,0,0,0,1,0,1
574,31,14,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,75,0,0,0,0,0,0,0,0,3.77,2,0,0,0,0,0,0,1,0,1
575,31,15,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,150,0,0,0,0,0,0,0,0,3.77,3,0,0,0,0,0,0,0,0,1
576,31,16,3,3,2,3,3.1,2,2.96,3.77,3,3.21,2.85,0,75,0,0,0,0,0,0,0,0,3.77,3.55,0,0,0,0,0,0,1,0,1
581,32,1,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,20,4,3,3.96,2.96,0,0,0,0,0,0,0,0,0,9.705651,0,0,0,0,1
584,32,4,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,200,4,4,3.96,3.86,0,0,0,0,0,0,0,0,0,9.705651,0,0,0,0,1
585,32,5,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,400,4,3,0,0,3.87,2.87,0,0,0,0,0,0,0,9.705651,0,0,0,0,1
588,32,8,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,5,4,4,0,0,3.87,3.73,0,0,0,0,0,0,0,9.705651,0,0,1,0,1
589,32,9,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,20,4,3,0,0,0,0,3.52,2.52,0,0,0,0,0,9.705651,0,0,1,0,1
592,32,12,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,35,4,4,0,0,0,0,3.52,3.11,0,0,0,0,0,9.705651,0,0,1,0,1
593,32,13,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,35,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1
596,32,16,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,200,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,1
597,32,17,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,5,0,0,0,0,0,0,0,0,0,0,3.1,2.1,0,0,0,0,1,0,1
600,32,20,4,3.96,2,3,3.87,2,2.98,3,3,3.1,2.96,0,5,0,0,0,0,0,0,0,0,0,0,3.1,2.28,0,0,0,0,1,0,1
602,33,2,2,2.82,2,2.63,3.13,2,2.86,3.52,3,3.22,2.94,0,20,2,2,2.82,2,0,0,0,0,0,0,0,0,0,6.1539993,0,0,1,0,1
604,33,4,2,2.82,2,2.63,3.13,2,2.86,3.52,3,3.22,2.94,0,50,2,2,2.82,2.38,0,0,0,0,0,0,0,0,0,6.1539993,0,0,0,0,1
606,33,6,2,2.82,2,2.63,3.13,2,2.86,3.52,3,3.22,2.94,0,5,2,2,0,0,3.13,2,0,0,0,0,0,0,0,6.1539993,0,0,1,0,1
608,33,8,2,2.82,2,2.63,3.13,2,2.86,3.52,3,3.22,2.94,0,200,2,2,0,0,3.13,2.53,0,0,0,0,0,0,0,6.1539993,0,0,0,0,1
610,33,10,2,2.82,2,2.63,3.13,2,2.86,3.52,3,3.22,2.94,0,200,2,2,0,0,0,0,3.52,2,0,0,0,0,0,6.1539993,0,0,0,0,1
612,33,12,2,2.82,2,2.63,3.13,2,2.86,3.52,3,3.22,2.94,0,50,2,2,0,0,0,0,3.52,3.11,0,0,0,0,0,6.1539993,0,0,1,0,1
614,33,14,2,2.82,2,2.63,3.13,2,2.86,3.52,3,3.22,2.94,0,200,0,0,0,0,0,0,0,0,3.52,2,0,0,0,0,0,0,0,0,1
616,33,16,2,2.82,2,2.63,3.13,2,2.86,3.52,3,3.22,2.94,0,10,0,0,0,0,0,0,0,0,3.52,3.04,0,0,0,0,0,0,1,0,1
618,33,18,2,2.82,2,2.63,3.13,2,2.86,3.52,3,3.22,2.94,0,35,0,0,0,0,0,0,0,0,0,0,3.22,2,0,0,0,0,1,0,1
620,33,20,2,2.82,2,2.63,3.13,2,2.86,3.52,3,3.22,2.94,0,150,0,0,0,0,0,0,0,0,0,0,3.22,2.56,0,0,0,0,0,0,1
629,34,9,2,2.82,2,2.63,3.13,2,2.86,3,3,3.1,2.96,0,75,2,1,0,0,0,0,3.52,2.52,0,0,0,0,0,25.05026,0,0,0,0,1
630,34,10,2,2.82,2,2.63,3.13,2,2.86,3,3,3.1,2.96,0,50,2,2,0,0,0,0,3.52,2,0,0,0,0,0,25.05026,0,0,1,0,1
631,34,11,2,2.82,2,2.63,3.13,2,2.86,3,3,3.1,2.96,0,400,2,2,0,0,0,0,3.52,2.94,0,0,0,0,0,25.05026,0,0,0,0,1
632,34,12,2,2.82,2,2.63,3.13,2,2.86,3,3,3.1,2.96,0,10,2,2,0,0,0,0,3.52,3.11,0,0,0,0,0,25.05026,0,0,1,0,1
637,34,17,2,2.82,2,2.63,3.13,2,2.86,3,3,3.1,2.96,0,20,0,0,0,0,0,0,0,0,0,0,3.1,2.1,0,0,0,0,1,0,1
638,34,18,2,2.82,2,2.63,3.13,2,2.86,3,3,3.1,2.96,0,20,0,0,0,0,0,0,0,0,0,0,3.1,2,0,0,0,0,1,0,1
639,34,19,2,2.82,2,2.63,3.13,2,2.86,3,3,3.1,2.96,0,10,0,0,0,0,0,0,0,0,0,0,3.1,2.96,0,0,0,0,0,0,1
640,34,20,2,2.82,2,2.63,3.13,2,2.86,3,3,3.1,2.96,0,100,0,0,0,0,0,0,0,0,0,0,3.1,2.28,0,0,0,0,0,0,1
643,35,3,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,100,4,3,3.72,3,0,0,0,0,0,0,0,0,0,85.53905,0,0,1,0,1
644,35,4,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,35,4,4,3.72,3.4,0,0,0,0,0,0,0,0,0,85.53905,0,0,1,0,1
647,35,7,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,200,4,3,0,0,3.77,3,0,0,0,0,0,0,0,85.53905,0,0,1,0,1
648,35,8,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,400,4,4,0,0,3.77,3.5,0,0,0,0,0,0,0,85.53905,0,0,0,0,1
651,35,11,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,100,4,3,0,0,0,0,3.52,2.94,0,0,0,0,0,85.53905,0,0,1,0,1
652,35,12,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,5,4,4,0,0,0,0,3.52,3.11,0,0,0,0,0,85.53905,0,0,0,0,1
655,35,15,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,200,0,0,0,0,0,0,0,0,2.82,2.63,0,0,0,0,0,0,0,0,1
656,35,16,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,35,0,0,0,0,0,0,0,0,2.82,2.38,0,0,0,0,0,0,1,0,1
659,35,19,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,75,0,0,0,0,0,0,0,0,0,0,3.13,2.86,0,0,0,0,1,0,1
660,35,20,4,3.72,2,3,3.77,2,3,2.82,2.63,3.13,2.86,0,400,0,0,0,0,0,0,0,0,0,0,3.13,2.53,0,0,0,0,0,0,1
673,36,13,4,3.55,2,3,3.31,2,3,3.3,3,3.56,3,0,50,0,0,0,0,0,0,0,0,3.3,2.3,0,0,0,0,0,0,0,0,1
674,36,14,4,3.55,2,3,3.31,2,3,3.3,3,3.56,3,0,10,0,0,0,0,0,0,0,0,3.3,2,0,0,0,0,0,0,0,0,1
675,36,15,4,3.55,2,3,3.31,2,3,3.3,3,3.56,3,0,50,0,0,0,0,0,0,0,0,3.3,3,0,0,0,0,0,0,0,0,1
676,36,16,4,3.55,2,3,3.31,2,3,3.3,3,3.56,3,0,400,0,0,0,0,0,0,0,0,3.3,2.6,0,0,0,0,0,0,0,0,1
677,36,17,4,3.55,2,3,3.31,2,3,3.3,3,3.56,3,0,75,0,0,0,0,0,0,0,0,0,0,3.56,2.56,0,0,0,0,0,0,1
678,36,18,4,3.55,2,3,3.31,2,3,3.3,3,3.56,3,0,75,0,0,0,0,0,0,0,0,0,0,3.56,2,0,0,0,0,0,0,1
679,36,19,4,3.55,2,3,3.31,2,3,3.3,3,3.56,3,0,20,0,0,0,0,0,0,0,0,0,0,3.56,3,0,0,0,0,0,0,1
680,36,20,4,3.55,2,3,3.31,2,3,3.3,3,3.56,3,0,75,0,0,0,0,0,0,0,0,0,0,3.56,3.08,0,0,0,0,0,0,1
685,37,5,3,3.55,2,3,3.31,2,3,4.01,3,3.77,3,0,50,3,2,0,0,3.31,2.31,0,0,0,0,0,0,0,45.116894,0,0,1,0,1
686,37,6,3,3.55,2,3,3.31,2,3,4.01,3,3.77,3,0,100,3,2,0,0,3.31,2,0,0,0,0,0,0,0,45.116894,0,0,1,0,1
687,37,7,3,3.55,2,3,3.31,2,3,4.01,3,3.77,3,0,200,3,3,0,0,3.31,3,0,0,0,0,0,0,0,45.116894,0,0,0,0,1
688,37,8,3,3.55,2,3,3.31,2,3,4.01,3,3.77,3,0,35,3,2,0,0,3.31,2.61,0,0,0,0,0,0,0,45.116894,0,0,1,0,1
697,37,17,3,3.55,2,3,3.31,2,3,4.01,3,3.77,3,0,150,0,0,0,0,0,0,0,0,0,0,3.77,2.77,0,0,0,0,1,0,1
698,37,18,3,3.55,2,3,3.31,2,3,4.01,3,3.77,3,0,400,0,0,0,0,0,0,0,0,0,0,3.77,2,0,0,0,0,1,0,1
699,37,19,3,3.55,2,3,3.31,2,3,4.01,3,3.77,3,0,100,0,0,0,0,0,0,0,0,0,0,3.77,3,0,0,0,0,1,0,1
700,37,20,3,3.55,2,3,3.31,2,3,4.01,3,3.77,3,0,50,0,0,0,0,0,0,0,0,0,0,3.77,3.5,0,0,0,0,1,0,1
701,38,1,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,100,3,2,3,2,0,0,0,0,0,0,0,0,0,26.581074,0,0,0,0,1
704,38,4,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,50,3,2,3,2,0,0,0,0,0,0,0,0,0,26.581074,0,0,1,0,1
705,38,5,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,75,3,2,0,0,3.1,2.1,0,0,0,0,0,0,0,26.581074,0,0,1,0,1
708,38,8,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,20,3,2,0,0,3.1,2.28,0,0,0,0,0,0,0,26.581074,0,0,1,0,1
709,38,9,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,50,3,2,0,0,0,0,3.52,2.52,0,0,0,0,0,26.581074,0,0,1,0,1
712,38,12,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,10,3,2,0,0,0,0,3.52,3.11,0,0,0,0,0,26.581074,0,0,1,0,1
713,38,13,3,3,2,3,3.1,2,2.96,3,3,3.31,3,0,100,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,1
